epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,168.742,1.17702,2.99285,3.58319,1.40409,0.43986,0.05355,0.1012,0.05963,0.43601,0.04883,0.09293,0.04947,1.4866,3.21781,4.09214,1.81621,0.000328947,0.000328947,0.000328947
